Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_6190_20170825_1.vld
Source Device: Minilog-TD-6190
Study Description: GP040F
Minilog Initialized: 2017-08-25 14:44:13 (UTC-3)
Study Start Time: 2017-08-25 14:44:13
Study Stop Time: 2017-08-25 15:19:42
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-08-25,14:54:59,2.34,43.77
2017-08-25,14:55:00,2.34,45.39
2017-08-25,14:55:01,2.34,45.39
2017-08-25,14:55:02,2.34,45.39
2017-08-25,14:55:03,2.34,45.39
2017-08-25,14:55:04,2.19,47.01
2017-08-25,14:55:05,2.19,47.01
2017-08-25,14:55:06,2.19,47.01
2017-08-25,14:55:07,2.19,47.01
2017-08-25,14:55:08,2.19,47.01
2017-08-25,14:55:09,2.19,47.01
2017-08-25,14:55:10,2.19,48.63
2017-08-25,14:55:11,2.19,48.63
2017-08-25,14:55:12,2.19,48.63
2017-08-25,14:55:13,2.04,48.63
2017-08-25,14:55:14,2.04,48.63
2017-08-25,14:55:15,2.04,50.25
2017-08-25,14:55:16,2.04,50.25
2017-08-25,14:55:17,2.04,50.25
2017-08-25,14:55:18,2.04,50.25
2017-08-25,14:55:19,1.89,50.25
2017-08-25,14:55:20,1.89,50.25
2017-08-25,14:55:21,1.89,50.25
2017-08-25,14:55:22,1.89,50.25
2017-08-25,14:55:23,1.89,50.25
2017-08-25,14:55:24,1.89,50.25
2017-08-25,14:55:25,1.89,50.25
2017-08-25,14:55:26,1.89,50.25
2017-08-25,14:55:27,1.89,50.25
2017-08-25,14:55:28,1.73,51.87
2017-08-25,14:55:29,1.89,51.87
2017-08-25,14:55:30,1.73,51.87
2017-08-25,14:55:31,1.89,51.87
2017-08-25,14:55:32,1.73,51.87
2017-08-25,14:55:33,1.73,51.87
2017-08-25,14:55:34,1.73,51.87
2017-08-25,14:55:35,1.73,51.87
2017-08-25,14:55:36,1.58,51.87
2017-08-25,14:55:37,1.58,53.49
2017-08-25,14:55:38,1.58,51.87
2017-08-25,14:55:39,1.58,53.49
2017-08-25,14:55:40,1.43,53.49
2017-08-25,14:55:41,1.43,53.49
2017-08-25,14:55:42,1.43,53.49
2017-08-25,14:55:43,1.43,53.49
2017-08-25,14:55:44,1.43,55.12
2017-08-25,14:55:45,1.43,55.12
2017-08-25,14:55:46,1.43,55.12
2017-08-25,14:55:47,1.28,56.74
2017-08-25,14:55:48,1.43,56.74
2017-08-25,14:55:49,1.28,56.74
2017-08-25,14:55:50,1.28,56.74
2017-08-25,14:55:51,1.28,58.36
2017-08-25,14:55:52,1.28,58.36
2017-08-25,14:55:53,1.28,58.36
2017-08-25,14:55:54,1.28,58.36
2017-08-25,14:55:55,1.28,58.36
2017-08-25,14:55:56,1.28,58.36
2017-08-25,14:55:57,1.28,59.98
2017-08-25,14:55:58,1.28,59.98
2017-08-25,14:55:59,1.28,59.98
2017-08-25,14:56:00,1.28,61.60
2017-08-25,14:56:01,1.28,61.60
2017-08-25,14:56:02,1.28,61.60
2017-08-25,14:56:03,1.28,61.60
2017-08-25,14:56:04,1.28,61.60
2017-08-25,14:56:05,1.28,63.22
2017-08-25,14:56:06,1.28,63.22
2017-08-25,14:56:07,1.28,63.22
2017-08-25,14:56:08,1.12,64.84
2017-08-25,14:56:09,1.28,64.84
2017-08-25,14:56:10,1.12,64.84
2017-08-25,14:56:11,1.28,64.84
2017-08-25,14:56:12,1.28,66.46
2017-08-25,14:56:13,1.12,66.46
2017-08-25,14:56:14,1.12,66.46
2017-08-25,14:56:15,1.12,66.46
2017-08-25,14:56:16,1.12,68.08
2017-08-25,14:56:17,1.12,68.08
2017-08-25,14:56:18,1.12,68.08
2017-08-25,14:56:19,1.12,68.08
2017-08-25,14:56:20,1.12,69.70
2017-08-25,14:56:21,1.12,69.70
2017-08-25,14:56:22,1.12,69.70
2017-08-25,14:56:23,1.12,69.70
2017-08-25,14:56:24,1.12,71.33
2017-08-25,14:56:25,1.12,71.33
2017-08-25,14:56:26,1.12,71.33
2017-08-25,14:56:27,1.12,71.33
2017-08-25,14:56:28,1.12,72.95
2017-08-25,14:56:29,1.12,72.95
2017-08-25,14:56:30,1.12,72.95
2017-08-25,14:56:31,1.12,72.95
2017-08-25,14:56:32,1.12,72.95
2017-08-25,14:56:33,0.97,72.95
2017-08-25,14:56:34,1.12,74.57
2017-08-25,14:56:35,0.97,74.57
2017-08-25,14:56:36,0.97,74.57
2017-08-25,14:56:37,1.12,74.57
2017-08-25,14:56:38,0.97,74.57
2017-08-25,14:56:39,0.97,76.19
2017-08-25,14:56:40,0.97,76.19
2017-08-25,14:56:41,0.97,76.19
2017-08-25,14:56:42,0.97,76.19
2017-08-25,14:56:43,0.97,76.19
2017-08-25,14:56:44,0.97,76.19
2017-08-25,14:56:45,0.97,77.81
2017-08-25,14:56:46,0.97,77.81
2017-08-25,14:56:47,0.97,77.81
2017-08-25,14:56:48,0.97,77.81
2017-08-25,14:56:49,0.97,77.81
2017-08-25,14:56:50,0.97,77.81
2017-08-25,14:56:51,0.97,77.81
2017-08-25,14:56:52,0.97,77.81
2017-08-25,14:56:53,0.97,79.43
2017-08-25,14:56:54,0.97,77.81
2017-08-25,14:56:55,0.97,79.43
2017-08-25,14:56:56,0.97,77.81
2017-08-25,14:56:57,0.97,79.43
2017-08-25,14:56:58,0.97,79.43
2017-08-25,14:56:59,0.97,79.43
2017-08-25,14:57:00,0.97,79.43
2017-08-25,14:57:01,0.97,79.43
2017-08-25,14:57:02,0.97,79.43
2017-08-25,14:57:03,0.97,79.43
2017-08-25,14:57:04,0.97,79.43
2017-08-25,14:57:05,0.97,79.43
2017-08-25,14:57:06,0.97,79.43
2017-08-25,14:57:07,0.97,79.43
2017-08-25,14:57:08,0.97,79.43
2017-08-25,14:57:09,0.97,79.43
2017-08-25,14:57:10,0.97,79.43
2017-08-25,14:57:11,0.97,79.43
2017-08-25,14:57:12,0.97,79.43
2017-08-25,14:57:13,0.97,79.43
2017-08-25,14:57:14,0.97,79.43
2017-08-25,14:57:15,0.82,79.43
2017-08-25,14:57:16,0.97,79.43
2017-08-25,14:57:17,0.97,79.43
2017-08-25,14:57:18,0.97,79.43
2017-08-25,14:57:19,0.97,79.43
2017-08-25,14:57:20,0.82,79.43
2017-08-25,14:57:21,0.82,79.43
2017-08-25,14:57:22,0.97,79.43
2017-08-25,14:57:23,0.97,79.43
2017-08-25,14:57:24,0.97,79.43
2017-08-25,14:57:25,0.97,79.43
2017-08-25,14:57:26,0.97,79.43
2017-08-25,14:57:27,0.82,79.43
2017-08-25,14:57:28,0.82,79.43
2017-08-25,14:57:29,0.82,79.43
2017-08-25,14:57:30,0.82,79.43
2017-08-25,14:57:31,0.82,79.43
2017-08-25,14:57:32,0.82,79.43
2017-08-25,14:57:33,0.97,79.43
2017-08-25,14:57:34,0.82,79.43
2017-08-25,14:57:35,0.97,79.43
2017-08-25,14:57:36,0.82,79.43
2017-08-25,14:57:37,0.82,79.43
2017-08-25,14:57:38,0.82,79.43
2017-08-25,14:57:39,0.82,79.43
2017-08-25,14:57:40,0.82,79.43
2017-08-25,14:57:41,0.82,79.43
2017-08-25,14:57:42,0.82,79.43
2017-08-25,14:57:43,0.82,81.05
2017-08-25,14:57:44,0.82,79.43
2017-08-25,14:57:45,0.82,79.43
2017-08-25,14:57:46,0.82,79.43
2017-08-25,14:57:47,0.82,79.43
2017-08-25,14:57:48,0.82,79.43
2017-08-25,14:57:49,0.82,79.43
2017-08-25,14:57:50,0.82,81.05
2017-08-25,14:57:51,0.82,79.43
2017-08-25,14:57:52,0.82,79.43
2017-08-25,14:57:53,0.82,79.43
2017-08-25,14:57:54,0.82,79.43
2017-08-25,14:57:55,0.82,79.43
2017-08-25,14:57:56,0.82,79.43
2017-08-25,14:57:57,0.82,79.43
2017-08-25,14:57:58,0.82,79.43
2017-08-25,14:57:59,0.82,79.43
2017-08-25,14:58:00,0.82,79.43
2017-08-25,14:58:01,0.82,79.43
2017-08-25,14:58:02,0.82,79.43
2017-08-25,14:58:03,0.82,79.43
2017-08-25,14:58:04,0.82,79.43
2017-08-25,14:58:05,0.82,79.43
2017-08-25,14:58:06,0.82,79.43
2017-08-25,14:58:07,0.82,79.43
2017-08-25,14:58:08,0.82,79.43
2017-08-25,14:58:09,0.82,79.43
2017-08-25,14:58:10,0.82,79.43
2017-08-25,14:58:11,0.82,79.43
2017-08-25,14:58:12,0.82,79.43
2017-08-25,14:58:13,0.82,79.43
2017-08-25,14:58:14,0.82,79.43
2017-08-25,14:58:15,0.82,79.43
2017-08-25,14:58:16,0.82,79.43
2017-08-25,14:58:17,0.82,79.43
2017-08-25,14:58:18,0.82,79.43
2017-08-25,14:58:19,0.82,79.43
2017-08-25,14:58:20,0.82,79.43
2017-08-25,14:58:21,0.67,79.43
2017-08-25,14:58:22,0.82,79.43
2017-08-25,14:58:23,0.82,79.43
2017-08-25,14:58:24,0.82,79.43
2017-08-25,14:58:25,0.82,79.43
2017-08-25,14:58:26,0.67,79.43
2017-08-25,14:58:27,0.82,79.43
2017-08-25,14:58:28,0.82,79.43
2017-08-25,14:58:29,0.82,79.43
2017-08-25,14:58:30,0.82,79.43
2017-08-25,14:58:31,0.82,79.43
2017-08-25,14:58:32,0.82,79.43
2017-08-25,14:58:33,0.82,79.43
2017-08-25,14:58:34,0.82,79.43
2017-08-25,14:58:35,0.82,79.43
2017-08-25,14:58:36,0.82,79.43
2017-08-25,14:58:37,0.82,79.43
2017-08-25,14:58:38,0.82,79.43
2017-08-25,14:58:39,0.82,79.43
2017-08-25,14:58:40,0.82,79.43
2017-08-25,14:58:41,0.67,79.43
2017-08-25,14:58:42,0.67,79.43
2017-08-25,14:58:43,0.82,79.43
2017-08-25,14:58:44,0.67,79.43
2017-08-25,14:58:45,0.67,79.43
2017-08-25,14:58:46,0.67,79.43
2017-08-25,14:58:47,0.67,79.43
2017-08-25,14:58:48,0.67,79.43
2017-08-25,14:58:49,0.67,79.43
2017-08-25,14:58:50,0.67,79.43
2017-08-25,14:58:51,0.67,79.43
2017-08-25,14:58:52,0.67,79.43
2017-08-25,14:58:53,0.67,79.43
2017-08-25,14:58:54,0.67,79.43
2017-08-25,14:58:55,0.67,79.43
2017-08-25,14:58:56,0.67,79.43
2017-08-25,14:58:57,0.67,79.43
2017-08-25,14:58:58,0.67,79.43
2017-08-25,14:58:59,0.67,79.43
2017-08-25,14:59:00,0.67,79.43
2017-08-25,14:59:01,0.67,81.05
2017-08-25,14:59:02,0.67,79.43
2017-08-25,14:59:03,0.67,79.43
2017-08-25,14:59:04,0.67,79.43
2017-08-25,14:59:05,0.67,79.43
2017-08-25,14:59:06,0.67,79.43
2017-08-25,14:59:07,0.67,79.43
2017-08-25,14:59:08,0.67,79.43
2017-08-25,14:59:09,0.67,79.43
2017-08-25,14:59:10,0.67,79.43
2017-08-25,14:59:11,0.67,79.43
2017-08-25,14:59:12,0.67,79.43
2017-08-25,14:59:13,0.67,79.43
2017-08-25,14:59:14,0.67,79.43
2017-08-25,14:59:15,0.67,79.43
2017-08-25,14:59:16,0.67,79.43
2017-08-25,14:59:17,0.67,79.43
2017-08-25,14:59:18,0.67,79.43
2017-08-25,14:59:19,0.67,79.43
2017-08-25,14:59:20,0.67,79.43
2017-08-25,14:59:21,0.67,79.43
2017-08-25,14:59:22,0.67,79.43
2017-08-25,14:59:23,0.67,79.43
2017-08-25,14:59:24,0.67,79.43
2017-08-25,14:59:25,0.67,79.43
2017-08-25,14:59:26,0.67,79.43
2017-08-25,14:59:27,0.67,79.43
2017-08-25,14:59:28,0.67,79.43
2017-08-25,14:59:29,0.67,79.43
2017-08-25,14:59:30,0.67,79.43
2017-08-25,14:59:31,0.67,79.43
2017-08-25,14:59:32,0.67,79.43
2017-08-25,14:59:33,0.67,79.43
2017-08-25,14:59:34,0.67,79.43
2017-08-25,14:59:35,0.67,79.43
2017-08-25,14:59:36,0.67,79.43
2017-08-25,14:59:37,0.67,79.43
2017-08-25,14:59:38,0.67,79.43
2017-08-25,14:59:39,0.67,79.43
2017-08-25,14:59:40,0.67,79.43
2017-08-25,14:59:41,0.67,79.43
2017-08-25,14:59:42,0.67,79.43
2017-08-25,14:59:43,0.67,79.43
2017-08-25,14:59:44,0.67,79.43
2017-08-25,14:59:45,0.67,79.43
2017-08-25,14:59:46,0.67,79.43
2017-08-25,14:59:47,0.67,79.43
2017-08-25,14:59:48,0.67,79.43
2017-08-25,14:59:49,0.67,79.43
2017-08-25,14:59:50,0.67,79.43
2017-08-25,14:59:51,0.67,79.43
2017-08-25,14:59:52,0.67,79.43
2017-08-25,14:59:53,0.67,79.43
2017-08-25,14:59:54,0.67,79.43
2017-08-25,14:59:55,0.67,81.05
2017-08-25,14:59:56,0.67,81.05
2017-08-25,14:59:57,0.67,79.43
2017-08-25,14:59:58,0.67,79.43
2017-08-25,14:59:59,0.67,81.05
2017-08-25,15:00:00,0.67,79.43
2017-08-25,15:00:01,0.67,79.43
2017-08-25,15:00:02,0.67,79.43
2017-08-25,15:00:03,0.67,81.05
2017-08-25,15:00:04,0.67,79.43
2017-08-25,15:00:05,0.67,79.43
2017-08-25,15:00:06,0.67,79.43
2017-08-25,15:00:07,0.67,81.05
2017-08-25,15:00:08,0.67,79.43
2017-08-25,15:00:09,0.67,79.43
2017-08-25,15:00:10,0.67,79.43
2017-08-25,15:00:11,0.67,79.43
2017-08-25,15:00:12,0.67,79.43
2017-08-25,15:00:13,0.67,79.43
2017-08-25,15:00:14,0.67,79.43
2017-08-25,15:00:15,0.67,79.43
2017-08-25,15:00:16,0.67,79.43
2017-08-25,15:00:17,0.67,79.43
2017-08-25,15:00:18,0.67,79.43
2017-08-25,15:00:19,0.67,79.43
2017-08-25,15:00:20,0.67,81.05
2017-08-25,15:00:21,0.67,79.43
2017-08-25,15:00:22,0.67,79.43
2017-08-25,15:00:23,0.67,81.05
2017-08-25,15:00:24,0.67,79.43
2017-08-25,15:00:25,0.67,79.43
2017-08-25,15:00:26,0.67,79.43
2017-08-25,15:00:27,0.67,79.43
2017-08-25,15:00:28,0.67,79.43
2017-08-25,15:00:29,0.67,79.43
2017-08-25,15:00:30,0.67,79.43
2017-08-25,15:00:31,0.67,81.05
2017-08-25,15:00:32,0.67,81.05
2017-08-25,15:00:33,0.67,81.05
2017-08-25,15:00:34,0.67,81.05
2017-08-25,15:00:35,0.67,81.05
2017-08-25,15:00:36,0.67,79.43
2017-08-25,15:00:37,0.67,81.05
2017-08-25,15:00:38,0.67,81.05
2017-08-25,15:00:39,0.67,81.05
2017-08-25,15:00:40,0.67,81.05
2017-08-25,15:00:41,0.67,81.05
2017-08-25,15:00:42,0.67,81.05
2017-08-25,15:00:43,0.67,81.05
2017-08-25,15:00:44,0.67,81.05
2017-08-25,15:00:45,0.67,79.43
2017-08-25,15:00:46,0.67,79.43
2017-08-25,15:00:47,0.67,79.43
2017-08-25,15:00:48,0.67,81.05
2017-08-25,15:00:49,0.67,81.05
2017-08-25,15:00:50,0.67,81.05
2017-08-25,15:00:51,0.67,81.05
2017-08-25,15:00:52,0.67,81.05
2017-08-25,15:00:53,0.67,81.05
2017-08-25,15:00:54,0.67,79.43
2017-08-25,15:00:55,0.51,81.05
2017-08-25,15:00:56,0.67,81.05
2017-08-25,15:00:57,0.67,81.05
2017-08-25,15:00:58,0.67,81.05
2017-08-25,15:00:59,0.67,81.05
2017-08-25,15:01:00,0.51,81.05
2017-08-25,15:01:01,0.67,81.05
2017-08-25,15:01:02,0.67,81.05
2017-08-25,15:01:03,0.67,81.05
2017-08-25,15:01:04,0.67,81.05
2017-08-25,15:01:05,0.67,81.05
2017-08-25,15:01:06,0.51,81.05
2017-08-25,15:01:07,0.67,81.05
2017-08-25,15:01:08,0.67,81.05
2017-08-25,15:01:09,0.67,81.05
2017-08-25,15:01:10,0.67,81.05
2017-08-25,15:01:11,0.67,81.05
2017-08-25,15:01:12,0.67,81.05
2017-08-25,15:01:13,0.67,81.05
2017-08-25,15:01:14,0.67,81.05
2017-08-25,15:01:15,0.67,81.05
2017-08-25,15:01:16,0.67,81.05
2017-08-25,15:01:17,0.67,81.05
2017-08-25,15:01:18,0.67,81.05
2017-08-25,15:01:19,0.67,81.05
2017-08-25,15:01:20,0.67,81.05
2017-08-25,15:01:21,0.67,81.05
2017-08-25,15:01:22,0.67,81.05
2017-08-25,15:01:23,0.67,81.05
2017-08-25,15:01:24,0.51,81.05
2017-08-25,15:01:25,0.67,81.05
2017-08-25,15:01:26,0.67,81.05
2017-08-25,15:01:27,0.51,81.05
2017-08-25,15:01:28,0.67,81.05
2017-08-25,15:01:29,0.67,81.05
2017-08-25,15:01:30,0.67,81.05
2017-08-25,15:01:31,0.67,81.05
2017-08-25,15:01:32,0.67,81.05
2017-08-25,15:01:33,0.67,81.05
2017-08-25,15:01:34,0.67,81.05
2017-08-25,15:01:35,0.67,81.05
2017-08-25,15:01:36,0.67,81.05
2017-08-25,15:01:37,0.67,81.05
2017-08-25,15:01:38,0.67,81.05
2017-08-25,15:01:39,0.67,81.05
2017-08-25,15:01:40,0.51,81.05
2017-08-25,15:01:41,0.67,81.05
2017-08-25,15:01:42,0.67,81.05
2017-08-25,15:01:43,0.67,81.05
2017-08-25,15:01:44,0.67,81.05
2017-08-25,15:01:45,0.67,81.05
2017-08-25,15:01:46,0.51,81.05
2017-08-25,15:01:47,0.67,81.05
2017-08-25,15:01:48,0.67,81.05
2017-08-25,15:01:49,0.67,81.05
2017-08-25,15:01:50,0.67,81.05
2017-08-25,15:01:51,0.67,81.05
2017-08-25,15:01:52,0.67,81.05
2017-08-25,15:01:53,0.67,81.05
2017-08-25,15:01:54,0.67,81.05
2017-08-25,15:01:55,0.67,81.05
2017-08-25,15:01:56,0.67,81.05
2017-08-25,15:01:57,0.67,81.05
2017-08-25,15:01:58,0.67,81.05
2017-08-25,15:01:59,0.67,81.05
2017-08-25,15:02:00,0.67,81.05
2017-08-25,15:02:01,0.67,81.05
2017-08-25,15:02:02,0.67,81.05
2017-08-25,15:02:03,0.67,81.05
2017-08-25,15:02:04,0.67,81.05
2017-08-25,15:02:05,0.67,81.05
2017-08-25,15:02:06,0.67,81.05
2017-08-25,15:02:07,0.67,81.05
2017-08-25,15:02:08,0.67,81.05
2017-08-25,15:02:09,0.67,81.05
2017-08-25,15:02:10,0.67,81.05
2017-08-25,15:02:11,0.67,81.05
2017-08-25,15:02:12,0.67,79.43
2017-08-25,15:02:13,0.67,81.05
2017-08-25,15:02:14,0.67,79.43
2017-08-25,15:02:15,0.67,79.43
2017-08-25,15:02:16,0.67,79.43
2017-08-25,15:02:17,0.67,79.43
2017-08-25,15:02:18,0.67,79.43
2017-08-25,15:02:19,0.67,79.43
2017-08-25,15:02:20,0.67,79.43
2017-08-25,15:02:21,0.51,79.43
2017-08-25,15:02:22,0.51,79.43
2017-08-25,15:02:23,0.51,79.43
2017-08-25,15:02:24,0.51,79.43
2017-08-25,15:02:25,0.67,79.43
2017-08-25,15:02:26,0.67,79.43
2017-08-25,15:02:27,0.67,79.43
2017-08-25,15:02:28,0.67,79.43
2017-08-25,15:02:29,0.67,79.43
2017-08-25,15:02:30,0.67,79.43
2017-08-25,15:02:31,0.67,79.43
2017-08-25,15:02:32,0.51,79.43
2017-08-25,15:02:33,0.51,79.43
2017-08-25,15:02:34,0.51,79.43
2017-08-25,15:02:35,0.67,79.43
2017-08-25,15:02:36,0.51,79.43
2017-08-25,15:02:37,0.67,79.43
2017-08-25,15:02:38,0.67,79.43
2017-08-25,15:02:39,0.51,79.43
2017-08-25,15:02:40,0.51,79.43
2017-08-25,15:02:41,0.67,79.43
2017-08-25,15:02:42,0.67,79.43
2017-08-25,15:02:43,0.67,79.43
2017-08-25,15:02:44,0.67,79.43
2017-08-25,15:02:45,0.51,79.43
2017-08-25,15:02:46,0.51,79.43
2017-08-25,15:02:47,0.51,79.43
2017-08-25,15:02:48,0.51,79.43
2017-08-25,15:02:49,0.67,79.43
2017-08-25,15:02:50,0.67,79.43
2017-08-25,15:02:51,0.67,79.43
2017-08-25,15:02:52,0.51,79.43
2017-08-25,15:02:53,0.67,79.43
2017-08-25,15:02:54,0.51,79.43
2017-08-25,15:02:55,0.51,79.43
2017-08-25,15:02:56,0.51,79.43
2017-08-25,15:02:57,0.51,79.43
2017-08-25,15:02:58,0.67,79.43
2017-08-25,15:02:59,0.51,79.43
2017-08-25,15:03:00,0.51,79.43
2017-08-25,15:03:01,0.67,79.43
2017-08-25,15:03:02,0.67,79.43
2017-08-25,15:03:03,0.67,79.43
2017-08-25,15:03:04,0.67,79.43
2017-08-25,15:03:05,0.51,79.43
2017-08-25,15:03:06,0.51,79.43
2017-08-25,15:03:07,0.51,79.43
2017-08-25,15:03:08,0.51,79.43
2017-08-25,15:03:09,0.51,79.43
2017-08-25,15:03:10,0.51,79.43
2017-08-25,15:03:11,0.67,79.43
2017-08-25,15:03:12,0.67,79.43
2017-08-25,15:03:13,0.67,79.43
2017-08-25,15:03:14,0.67,79.43
2017-08-25,15:03:15,0.51,79.43
2017-08-25,15:03:16,0.51,79.43
2017-08-25,15:03:17,0.51,79.43
2017-08-25,15:03:18,0.51,79.43
2017-08-25,15:03:19,0.51,79.43
2017-08-25,15:03:20,0.67,79.43
2017-08-25,15:03:21,0.67,79.43
2017-08-25,15:03:22,0.67,77.81
2017-08-25,15:03:23,0.67,79.43
2017-08-25,15:03:24,0.67,79.43
2017-08-25,15:03:25,0.67,77.81
2017-08-25,15:03:26,0.67,79.43
2017-08-25,15:03:27,0.51,77.81
2017-08-25,15:03:28,0.67,79.43
2017-08-25,15:03:29,0.67,79.43
2017-08-25,15:03:30,0.51,77.81
2017-08-25,15:03:31,0.51,79.43
2017-08-25,15:03:32,0.51,77.81
2017-08-25,15:03:33,0.51,77.81
2017-08-25,15:03:34,0.51,77.81
2017-08-25,15:03:35,0.51,77.81
2017-08-25,15:03:36,0.51,77.81
2017-08-25,15:03:37,0.51,77.81
2017-08-25,15:03:38,0.51,77.81
2017-08-25,15:03:39,0.51,77.81
2017-08-25,15:03:40,0.51,77.81
2017-08-25,15:03:41,0.51,77.81
2017-08-25,15:03:42,0.51,77.81
2017-08-25,15:03:43,0.51,77.81
2017-08-25,15:03:44,0.51,77.81
2017-08-25,15:03:45,0.51,77.81
2017-08-25,15:03:46,0.51,77.81
2017-08-25,15:03:47,0.51,77.81
2017-08-25,15:03:48,0.51,77.81
2017-08-25,15:03:49,0.51,77.81
2017-08-25,15:03:50,0.51,77.81
2017-08-25,15:03:51,0.51,77.81
2017-08-25,15:03:52,0.51,77.81
2017-08-25,15:03:53,0.51,77.81
2017-08-25,15:03:54,0.51,77.81
2017-08-25,15:03:55,0.67,77.81
2017-08-25,15:03:56,0.51,77.81
2017-08-25,15:03:57,0.67,77.81
2017-08-25,15:03:58,0.51,77.81
2017-08-25,15:03:59,0.67,77.81
2017-08-25,15:04:00,0.51,77.81
2017-08-25,15:04:01,0.51,77.81
2017-08-25,15:04:02,0.51,76.19
2017-08-25,15:04:03,0.51,77.81
2017-08-25,15:04:04,0.51,76.19
2017-08-25,15:04:05,0.51,76.19
2017-08-25,15:04:06,0.51,76.19
2017-08-25,15:04:07,0.51,76.19
2017-08-25,15:04:08,0.51,76.19
2017-08-25,15:04:09,0.51,76.19
2017-08-25,15:04:10,0.51,76.19
2017-08-25,15:04:11,0.67,76.19
2017-08-25,15:04:12,0.67,76.19
2017-08-25,15:04:13,0.51,76.19
2017-08-25,15:04:14,0.67,76.19
2017-08-25,15:04:15,0.67,76.19
2017-08-25,15:04:16,0.67,76.19
2017-08-25,15:04:17,0.67,76.19
2017-08-25,15:04:18,0.51,76.19
2017-08-25,15:04:19,0.51,76.19
2017-08-25,15:04:20,0.51,76.19
2017-08-25,15:04:21,0.51,74.57
2017-08-25,15:04:22,0.51,74.57
2017-08-25,15:04:23,0.51,74.57
2017-08-25,15:04:24,0.51,76.19
2017-08-25,15:04:25,0.67,76.19
2017-08-25,15:04:26,0.67,74.57
2017-08-25,15:04:27,0.67,74.57
2017-08-25,15:04:28,0.67,74.57
2017-08-25,15:04:29,0.51,74.57
2017-08-25,15:04:30,0.51,74.57
2017-08-25,15:04:31,0.51,74.57
2017-08-25,15:04:32,0.51,74.57
2017-08-25,15:04:33,0.51,74.57
2017-08-25,15:04:34,0.51,74.57
2017-08-25,15:04:35,0.51,74.57
2017-08-25,15:04:36,0.51,74.57
2017-08-25,15:04:37,0.51,74.57
2017-08-25,15:04:38,0.51,74.57
2017-08-25,15:04:39,0.51,74.57
2017-08-25,15:04:40,0.51,74.57
2017-08-25,15:04:41,0.51,72.95
2017-08-25,15:04:42,0.51,72.95
2017-08-25,15:04:43,0.51,72.95
2017-08-25,15:04:44,0.51,72.95
2017-08-25,15:04:45,0.51,71.33
2017-08-25,15:04:46,0.51,71.33
2017-08-25,15:04:47,0.51,71.33
2017-08-25,15:04:48,0.51,71.33
2017-08-25,15:04:49,0.51,71.33
2017-08-25,15:04:50,0.51,69.70
2017-08-25,15:04:51,0.51,69.70
2017-08-25,15:04:52,0.51,69.70
2017-08-25,15:04:53,0.51,68.08
2017-08-25,15:04:54,0.51,68.08
2017-08-25,15:04:55,0.51,68.08
2017-08-25,15:04:56,0.51,66.46
2017-08-25,15:04:57,0.51,66.46
2017-08-25,15:04:58,0.51,64.84
2017-08-25,15:04:59,0.51,64.84
2017-08-25,15:05:00,0.51,63.22
2017-08-25,15:05:01,0.51,63.22
2017-08-25,15:05:02,0.51,63.22
2017-08-25,15:05:03,0.51,61.60
2017-08-25,15:05:04,0.51,61.60
2017-08-25,15:05:05,0.51,61.60
2017-08-25,15:05:06,0.51,59.98
2017-08-25,15:05:07,0.51,59.98
2017-08-25,15:05:08,0.51,58.36
2017-08-25,15:05:09,0.51,58.36
2017-08-25,15:05:10,0.51,56.74
2017-08-25,15:05:11,0.51,56.74
2017-08-25,15:05:12,0.51,55.12
2017-08-25,15:05:13,0.51,55.12
2017-08-25,15:05:14,0.51,53.49
2017-08-25,15:05:15,0.51,53.49
2017-08-25,15:05:16,0.67,53.49
2017-08-25,15:05:17,0.67,51.87
2017-08-25,15:05:18,0.67,51.87
2017-08-25,15:05:19,0.67,51.87
2017-08-25,15:05:20,0.67,51.87
2017-08-25,15:05:21,0.67,51.87
2017-08-25,15:05:22,0.67,51.87
2017-08-25,15:05:23,0.82,50.25
2017-08-25,15:05:24,0.82,51.87
2017-08-25,15:05:25,0.82,50.25
2017-08-25,15:05:26,0.82,51.87
2017-08-25,15:05:27,0.82,50.25
2017-08-25,15:05:28,0.82,50.25
2017-08-25,15:05:29,0.82,50.25
2017-08-25,15:05:30,0.82,50.25
2017-08-25,15:05:31,0.82,50.25
2017-08-25,15:05:32,0.82,50.25
2017-08-25,15:05:33,0.82,50.25
2017-08-25,15:05:34,0.97,50.25
2017-08-25,15:05:35,0.97,50.25
2017-08-25,15:05:36,0.97,50.25
2017-08-25,15:05:37,0.97,48.63
2017-08-25,15:05:38,1.12,48.63
2017-08-25,15:05:39,1.12,47.01
2017-08-25,15:05:40,1.28,47.01
2017-08-25,15:05:41,1.28,47.01
2017-08-25,15:05:42,1.43,47.01
2017-08-25,15:05:43,1.58,45.39
2017-08-25,15:05:44,1.58,45.39
2017-08-25,15:05:45,1.89,45.39
2017-08-25,15:05:46,1.89,45.39
2017-08-25,15:05:47,2.04,45.39
2017-08-25,15:05:48,2.19,43.77
2017-08-25,15:05:49,2.19,43.77
2017-08-25,15:05:50,2.34,43.77
2017-08-25,15:05:51,2.34,43.77
2017-08-25,15:05:52,2.49,42.15
2017-08-25,15:05:53,2.49,42.15
2017-08-25,15:05:54,2.64,40.53
2017-08-25,15:05:55,2.79,40.53
